pdf,page,table_index,csv_path,nrows,ncols
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,1,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p1_t0.csv,19,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,2,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p2_t0.csv,40,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,3,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p3_t0.csv,33,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,4,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p4_t0.csv,38,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,5,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p5_t0.csv,30,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,6,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p6_t0.csv,29,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,7,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p7_t0.csv,11,16
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,9,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p9_t0.csv,13,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,10,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p10_t0.csv,7,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,11,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p11_t0.csv,5,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,11,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p11_t1.csv,4,6
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,12,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p12_t0.csv,4,6
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,12,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p12_t1.csv,16,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,13,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p13_t0.csv,11,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,13,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p13_t1.csv,14,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,14,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p14_t0.csv,10,2
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,14,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p14_t1.csv,8,2
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,15,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p15_t0.csv,7,5
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,16,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p16_t0.csv,8,6
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,17,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p17_t0.csv,7,5
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,18,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p18_t0.csv,7,6
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,19,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p19_t0.csv,9,2
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,20,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p20_t0.csv,41,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,21,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p21_t0.csv,16,11
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,23,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p23_t0.csv,38,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,24,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p24_t0.csv,30,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,25,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p25_t0.csv,11,1
2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet.pdf,25,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2022-Absa-Group-limited-Environmental-Social-and-Governance-Data-sheet_p25_t1.csv,5,1
DISTELL ESG Appendix 2022.pdf,1,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p1_t0.csv,9,1
DISTELL ESG Appendix 2022.pdf,2,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p2_t0.csv,18,1
DISTELL ESG Appendix 2022.pdf,3,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p3_t0.csv,18,1
DISTELL ESG Appendix 2022.pdf,4,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p4_t0.csv,23,1
DISTELL ESG Appendix 2022.pdf,5,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p5_t0.csv,18,1
DISTELL ESG Appendix 2022.pdf,6,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p6_t0.csv,18,1
DISTELL ESG Appendix 2022.pdf,7,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p7_t0.csv,25,1
DISTELL ESG Appendix 2022.pdf,8,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p8_t0.csv,28,1
DISTELL ESG Appendix 2022.pdf,9,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p9_t0.csv,32,1
DISTELL ESG Appendix 2022.pdf,12,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p12_t0.csv,3,2
DISTELL ESG Appendix 2022.pdf,12,1,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p12_t1.csv,2,2
DISTELL ESG Appendix 2022.pdf,12,2,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p12_t2.csv,3,2
DISTELL ESG Appendix 2022.pdf,12,3,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p12_t3.csv,2,2
DISTELL ESG Appendix 2022.pdf,13,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p13_t0.csv,9,4
DISTELL ESG Appendix 2022.pdf,14,0,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p14_t0.csv,3,4
DISTELL ESG Appendix 2022.pdf,14,1,/home/souhail/Desktop/financial-rag/data/processed/tables/DISTELL ESG Appendix 2022_p14_t1.csv,3,3
Clicks-Sustainability-Report-2022.pdf,2,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p2_t0.csv,3,2
Clicks-Sustainability-Report-2022.pdf,5,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p5_t0.csv,0,2
Clicks-Sustainability-Report-2022.pdf,7,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p7_t0.csv,0,2
Clicks-Sustainability-Report-2022.pdf,7,1,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p7_t1.csv,3,2
Clicks-Sustainability-Report-2022.pdf,8,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p8_t0.csv,15,1
Clicks-Sustainability-Report-2022.pdf,8,1,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p8_t1.csv,5,2
Clicks-Sustainability-Report-2022.pdf,9,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p9_t0.csv,1,2
Clicks-Sustainability-Report-2022.pdf,9,1,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p9_t1.csv,2,2
Clicks-Sustainability-Report-2022.pdf,10,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p10_t0.csv,0,2
Clicks-Sustainability-Report-2022.pdf,12,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p12_t0.csv,0,2
Clicks-Sustainability-Report-2022.pdf,13,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p13_t0.csv,6,9
Clicks-Sustainability-Report-2022.pdf,14,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p14_t0.csv,6,2
Clicks-Sustainability-Report-2022.pdf,14,1,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p14_t1.csv,4,2
Clicks-Sustainability-Report-2022.pdf,16,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p16_t0.csv,5,2
Clicks-Sustainability-Report-2022.pdf,19,0,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p19_t0.csv,30,2
Clicks-Sustainability-Report-2022.pdf,19,1,/home/souhail/Desktop/financial-rag/data/processed/tables/Clicks-Sustainability-Report-2022_p19_t1.csv,25,2
2021ESG.pdf,0,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p0_t0.csv,2,1
2021ESG.pdf,1,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p1_t0.csv,2,1
2021ESG.pdf,1,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p1_t1.csv,1,3
2021ESG.pdf,1,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p1_t2.csv,3,1
2021ESG.pdf,3,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p3_t0.csv,47,6
2021ESG.pdf,4,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p4_t0.csv,50,6
2021ESG.pdf,5,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p5_t0.csv,48,6
2021ESG.pdf,6,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p6_t0.csv,38,6
2021ESG.pdf,7,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p7_t0.csv,50,6
2021ESG.pdf,8,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p8_t0.csv,28,6
2021ESG.pdf,10,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p10_t0.csv,6,2
2021ESG.pdf,13,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p13_t0.csv,15,10
2021ESG.pdf,14,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p14_t0.csv,21,10
2021ESG.pdf,15,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p15_t0.csv,0,2
2021ESG.pdf,16,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p16_t0.csv,0,2
2021ESG.pdf,16,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p16_t1.csv,0,3
2021ESG.pdf,19,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p19_t0.csv,2,1
2021ESG.pdf,23,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p23_t0.csv,1,2
2021ESG.pdf,24,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p24_t0.csv,0,2
2021ESG.pdf,26,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p26_t0.csv,0,2
2021ESG.pdf,28,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p28_t0.csv,6,5
2021ESG.pdf,29,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p29_t0.csv,8,6
2021ESG.pdf,30,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p30_t0.csv,7,5
2021ESG.pdf,31,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p31_t0.csv,2,3
2021ESG.pdf,32,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p32_t0.csv,10,7
2021ESG.pdf,33,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p33_t0.csv,5,6
2021ESG.pdf,34,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p34_t0.csv,5,7
2021ESG.pdf,35,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p35_t0.csv,7,5
2021ESG.pdf,36,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p36_t0.csv,8,4
2021ESG.pdf,37,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p37_t0.csv,11,6
2021ESG.pdf,38,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p38_t0.csv,5,7
2021ESG.pdf,40,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p40_t0.csv,13,3
2021ESG.pdf,43,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p43_t0.csv,2,1
2021ESG.pdf,43,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p43_t1.csv,2,1
2021ESG.pdf,43,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p43_t2.csv,3,1
2021ESG.pdf,43,3,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p43_t3.csv,2,1
2021ESG.pdf,46,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p46_t0.csv,3,1
2021ESG.pdf,46,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p46_t1.csv,3,1
2021ESG.pdf,46,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p46_t2.csv,2,1
2021ESG.pdf,46,3,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p46_t3.csv,2,1
2021ESG.pdf,46,4,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p46_t4.csv,2,1
2021ESG.pdf,47,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p47_t0.csv,2,1
2021ESG.pdf,49,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p49_t0.csv,2,1
2021ESG.pdf,49,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p49_t1.csv,4,1
2021ESG.pdf,49,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p49_t2.csv,2,1
2021ESG.pdf,50,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p50_t0.csv,12,5
2021ESG.pdf,50,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p50_t1.csv,10,3
2021ESG.pdf,51,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p51_t0.csv,7,1
2021ESG.pdf,51,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p51_t1.csv,5,1
2021ESG.pdf,52,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p52_t0.csv,0,2
2021ESG.pdf,52,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p52_t1.csv,2,1
2021ESG.pdf,52,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p52_t2.csv,8,1
2021ESG.pdf,54,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p54_t0.csv,2,1
2021ESG.pdf,55,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p55_t0.csv,7,13
2021ESG.pdf,55,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p55_t1.csv,6,6
2021ESG.pdf,55,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p55_t2.csv,3,1
2021ESG.pdf,57,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p57_t0.csv,2,1
2021ESG.pdf,57,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p57_t1.csv,2,1
2021ESG.pdf,57,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p57_t2.csv,2,1
2021ESG.pdf,60,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p60_t0.csv,0,2
2021ESG.pdf,61,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p61_t0.csv,3,4
2021ESG.pdf,61,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p61_t1.csv,0,2
2021ESG.pdf,63,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p63_t0.csv,1,3
2021ESG.pdf,63,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p63_t1.csv,2,1
2021ESG.pdf,63,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p63_t2.csv,2,1
2021ESG.pdf,63,3,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p63_t3.csv,2,1
2021ESG.pdf,63,4,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p63_t4.csv,2,1
2021ESG.pdf,64,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p64_t0.csv,0,4
2021ESG.pdf,64,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p64_t1.csv,4,1
2021ESG.pdf,65,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p65_t0.csv,0,2
2021ESG.pdf,65,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p65_t1.csv,0,2
2021ESG.pdf,65,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p65_t2.csv,0,2
2021ESG.pdf,66,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p66_t0.csv,0,2
2021ESG.pdf,66,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p66_t1.csv,0,2
2021ESG.pdf,67,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p67_t0.csv,0,2
2021ESG.pdf,67,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p67_t1.csv,0,2
2021ESG.pdf,67,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p67_t2.csv,0,2
2021ESG.pdf,69,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p69_t0.csv,0,2
2021ESG.pdf,69,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p69_t1.csv,0,2
2021ESG.pdf,69,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p69_t2.csv,0,2
2021ESG.pdf,70,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p70_t0.csv,0,2
2021ESG.pdf,70,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p70_t1.csv,0,2
2021ESG.pdf,70,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p70_t2.csv,0,2
2021ESG.pdf,72,0,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p72_t0.csv,0,2
2021ESG.pdf,72,1,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p72_t1.csv,0,2
2021ESG.pdf,72,2,/home/souhail/Desktop/financial-rag/data/processed/tables/2021ESG_p72_t2.csv,0,2
